Date,AAPL,AMD,AMZN,GOOGL,JNJ,JPM,MSFT,PG,TSLA,V
2015-05-26,29.03058433532715,2.2200000286102295,21.273500442504883,27.196393966674805,76.33030700683594,49.71049118041992,40.39775848388672,59.91289138793945,16.497333526611328,63.92150115966797
2015-05-27,29.572574615478516,2.2799999713897705,21.570999145507812,27.547286987304688,76.56502532958984,50.27014923095703,41.28217697143555,60.102169036865234,16.495332717895508,64.80748748779297
2015-05-28,29.51434898376465,2.2699999809265137,21.328500747680664,27.543807983398438,76.58016204833984,50.06593704223633,41.1434440612793,60.05673599243164,16.76333236694336,64.87277221679688
2015-05-29,29.178396224975586,2.2799999713897705,21.46150016784668,27.103452682495117,75.81548309326172,49.74830627441406,40.63186264038086,59.345130920410156,16.719999313354492,64.05207061767578
2015-06-01,29.23662757873535,2.25,21.54599952697754,27.29679298400879,75.73978424072266,49.97518539428711,40.95268249511719,59.69338607788086,16.6299991607666,64.453125
2015-06-02,29.106727600097656,2.299999952316284,21.54949951171875,27.532379150390625,75.69436645507812,49.92980194091797,40.683895111083984,59.458675384521484,16.55666732788086,64.3878173828125
2015-06-03,29.142566680908203,2.2799999713897705,21.829500198364258,27.59897804260254,75.77763366699219,50.44407653808594,40.62318420410156,59.47382736206055,16.599332809448242,64.30390167236328
2015-06-04,28.97234535217285,2.3299999237060547,21.538999557495117,27.42005157470703,75.12654113769531,50.16426086425781,40.19831466674805,59.163421630859375,16.39466667175293,63.613746643066406
2015-06-05,28.813329696655273,2.3299999237060547,21.34749984741211,27.31269645690918,74.64198303222656,50.98860168457031,40.007564544677734,58.61835861206055,16.609333038330078,63.76297378540039
2015-06-08,28.622961044311523,2.309999942779541,21.174999237060547,27.012001037597656,74.16503143310547,50.5877685546875,39.652061462402344,58.8303108215332,17.086000442504883,63.11946105957031
2015-06-09,28.53785514831543,2.2899999618530273,21.27400016784668,26.946393966674805,74.35430145263672,50.80709457397461,39.582672119140625,59.73122787475586,17.066667556762695,63.37126541137695
2015-06-10,28.86484718322754,2.319999933242798,21.53849983215332,27.465280532836914,74.861572265625,51.6238899230957,40.41510772705078,60.215736389160156,16.713333129882812,64.93806457519531
2015-06-11,28.799896240234375,2.319999933242798,21.648500442504883,27.338045120239258,75.13411712646484,51.820518493652344,40.267677307128906,60.11731719970703,16.76066780090332,64.94737243652344
2015-06-12,28.481868743896484,2.309999942779541,21.496000289916992,27.21031379699707,74.46028137207031,51.6163215637207,39.860164642333984,59.708492279052734,16.71266746520996,64.65828704833984
2015-06-15,28.425870895385742,2.319999933242798,21.183500289916992,26.988142013549805,73.80921173095703,51.41969680786133,39.43527603149414,59.140724182128906,16.691999435424805,63.94948959350586
2015-06-16,28.578166961669922,2.3499999046325684,21.363000869750977,27.081087112426758,74.4678726196289,51.70707321166992,39.73876953125,59.88261795043945,16.874666213989258,64.35984802246094
2015-06-17,28.5109806060791,2.4700000286102295,21.390499114990234,27.167070388793945,74.74800872802734,51.53312301635742,39.860164642333984,60.62451934814453,17.360666275024414,64.11736297607422
2015-06-18,28.640884399414062,2.5199999809265137,21.969499588012695,27.64321517944336,75.98206329345703,52.01715087890625,40.510467529296875,61.184776306152344,17.459333419799805,64.81681060791016
2015-06-19,28.354204177856445,2.5799999237060547,21.746000289916992,27.709814071655273,75.603515625,51.487754821777344,39.97288513183594,60.97276306152344,17.500667572021484,64.06139373779297
2015-06-22,28.580406188964844,2.619999885559082,21.81450080871582,27.81717300415039,75.77763366699219,52.15327072143555,40.085594177246094,60.90464401245117,17.319332122802734,64.43444061279297
2015-06-23,28.45050621032715,2.609999895095825,22.29949951171875,28.001564025878906,75.54293060302734,52.75074005126953,39.80811309814453,60.40498352050781,17.844667434692383,64.74222564697266
2015-06-24,28.69239044189453,2.619999885559082,22.04199981689453,27.76200294494629,75.20223999023438,52.198638916015625,39.57401657104492,60.19303894042969,17.67799949645996,64.2199478149414
2015-06-25,28.555770874023438,2.5799999237060547,22.0049991607666,27.731184005737305,75.04327392578125,51.91884231567383,39.582672119140625,60.102169036865234,17.91933250427246,63.99611282348633
2015-06-26,28.387794494628906,2.4700000286102295,21.905000686645508,27.488143920898438,75.43694305419922,52.14573287963867,39.244510650634766,60.06431198120117,17.805999755859375,64.11736297607422
2015-06-29,27.89059066772461,2.3399999141693115,21.493000030517578,26.901165008544922,73.95304107666016,50.82221221923828,38.472816467285156,59.2921142578125,17.468000411987305,62.224159240722656
2015-06-30,28.092161178588867,2.4000000953674316,21.704500198364258,26.841026306152344,73.78648376464844,51.2457389831543,38.282047271728516,59.231571197509766,17.884000778198242,62.62517166137695
2015-07-01,28.354204177856445,2.4200000762939453,21.86949920654297,27.003055572509766,74.55115509033203,51.816654205322266,38.542179107666016,60.352012634277344,17.94333267211914,63.278018951416016
2015-07-02,28.318368911743164,2.5299999713897705,21.885499954223633,27.20384979248047,74.5284194946289,51.397979736328125,38.49882888793945,60.51096725463867,18.667999267578125,63.641727447509766
2015-07-06,28.219820022583008,2.4700000286102295,21.802000045776367,27.118362426757812,74.34673309326172,51.25334930419922,38.490150451660156,60.60182571411133,18.648000717163086,63.52982711791992
2015-07-07,28.1503963470459,2.0899999141693115,21.836000442504883,27.337547302246094,74.89185333251953,50.84990692138672,38.412109375,61.866092681884766,17.858667373657227,63.203392028808594
2015-07-08,27.45161247253418,2.009999990463257,21.485000610351562,26.92352867126465,74.02119445800781,49.807029724121094,38.36008834838867,61.31344985961914,16.997333526611328,62.23348617553711
2015-07-09,26.89169692993164,1.9800000190734863,21.719499588012695,27.07015037536621,74.49815368652344,50.32465744018555,38.60287094116211,61.063636779785156,17.19466781616211,62.53192901611328
2015-07-10,27.61063575744629,1.9600000381469727,22.175500869750977,27.639734268188477,75.3536605834961,51.04021453857422,38.68090057373047,61.28316116333008,17.27666664123535,63.80958938598633
2015-07-13,28.143672943115234,1.9600000381469727,22.778499603271484,28.416078567504883,75.91392517089844,51.83189010620117,39.48731231689453,62.00992965698242,17.477333068847656,64.83546447753906
2015-07-14,28.132474899291992,2.049999952316284,23.278499603271484,29.034866333007812,75.54293060302734,52.555049896240234,39.556663513183594,62.10834884643555,17.709999084472656,65.37639617919922
2015-07-15,28.403474807739258,1.9600000381469727,23.059499740600586,29.023935317993164,76.02748107910156,52.669246673583984,39.67805099487305,62.19162368774414,17.542667388916016,65.30178833007812
2015-07-16,28.7819766998291,1.8700000047683716,23.77400016784668,29.909624099731445,76.54988861083984,52.950889587402344,40.45845413208008,62.305206298828125,17.778667449951172,65.81475067138672
